tweet,brand,sentiment,clean_text,overall
Forget disneyland... the apple pop-up store in austin is the happiest place on earth #SXSW,Apple,Positive,forget disneyland the apple popup store in austin is the happiest place on earth sxsw,1
Great preso on ipad design by @mention I learned some stuff I can actually use now! #tapworthy #sxsw,iPad,Positive,great preso on ipad design by i learned some stuff i can actually use now tapworthy sxsw,1
Apple is so smart: The iPad 2 Takes Over #SXSW [video] {link} #sxswi,Apple,Positive,apple is so smart the ipad takes over sxsw video link sxswi,1
New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by #Mashable {link},iPad or iPhone App,Positive,new ubersocial for iphone now in the app store includes uberguide to sxsw sponsored by mashable link,1
iPad 2's sold out at temporary Apple store on Congress.  #sxsw,iPad,Positive,ipad s sold out at temporary apple store on congress sxsw,1
Spending some time this morning resetting my android phone.  First day of #sxsw was too much for it.,Android,Negative,spending some time this morning resetting my android phone first day of sxsw was too much for it,0
"haha, awesomely rad iPad app by @mention {link} #hollergram #sxsw",iPad or iPhone App,Positive,haha awesomely rad ipad app by link hollergram sxsw,1
Just saw someone take a picture with an iPad 2 for the first time. Looks as ridiculous as you'd expect. #sxsw #sightings,iPad,Negative,just saw someone take a picture with an ipad for the first time looks as ridiculous as youd expect sxsw sightings,0
"Every person I see with a ipad looks crazy ,looks like they have a 80's cell phone in their hand  #sxsw",iPad,Negative,every person i see with a ipad looks crazy looks like they have a s cell phone in their hand sxsw,0
First person to stop by our booth at SXSW &amp; show me their iPad 2 running one if our apps wins a free SnakeHeead Tee Shirt #SXSW,Unknown,Positive,first person to stop by our booth at sxsw amp show me their ipad running one if our apps wins a free snakeheead tee shirt sxsw,1
"@mention Soon, in fact, at #SXSW you can play with it on an iPad (at our booth). Are you at the convention?",Unknown,Positive,soon in fact at sxsw you can play with it on an ipad at our booth are you at the convention,1
@mention sounds good.I look forward to learning more.My quick google to learn more also produced: {link} #sxsw,Google,Positive,sounds goodi look forward to learning moremy quick google to learn more also produced link sxsw,1
NERDS!!! Spazzmatics at the &quot;Party Like It's 1986&quot; party hosted by Google. {link} #sxsw,Unknown,Positive,nerds spazzmatics at the quotparty like its quot party hosted by google link sxsw,1
"Both Foursquare and Twitter launched slick new iPhone apps this week, conveniently in time for tech fest #SXSW {link} ^RF",iPad or iPhone App,Positive,both foursquare and twitter launched slick new iphone apps this week conveniently in time for tech fest sxsw link rf,1
What a dissapointment!!! RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by (cont��_,iPad or iPhone App,Negative,what a dissapointment rt new ubersocial for iphone now in the app store includes uberguide to sxsw sponsored by cont,0
Google possibly  launching a social media service - again... #sxsw {link},Other Google product or service,Negative,google possibly launching a social media service again sxsw link,0
&quot;Foosspotting&quot; Ap for iPhone looks pretty good.  There are some food guides for #SXSW that will be useful later.,iPad or iPhone App,Positive,quotfoosspottingquot ap for iphone looks pretty good there are some food guides for sxsw that will be useful later,1
In the past 15 minutes I won an iPad and literally bumped into @mention on the street. Thinking I should buy a lottery ticket. #sxsw,iPad,Positive,in the past minutes i won an ipad and literally bumped into on the street thinking i should buy a lottery ticket sxsw,1
"Photo: Just installed the #SXSW iPhone app, which is really nice! {link}",iPad or iPhone App,Positive,photo just installed the sxsw iphone app which is really nice link,1
Google lost its way by caring too much for the business vs. the users' - @mention #psych #sxsw,Google,Negative,google lost its way by caring too much for the business vs the users psych sxsw,0
"Video: cast of characters,  standing in line in Austin during #SXSW buying an #IPad 2 - {link}",iPad,Positive,video cast of characters standing in line in austin during sxsw buying an ipad link,1
"If you just think of all the people who have a stroke each year, your website needs to be iPad ready now. #POURsite #SXSW",iPad,Positive,if you just think of all the people who have a stroke each year your website needs to be ipad ready now poursite sxsw,1
Woot!! Just won the #google #lego hackathon competition. #SXSW #startupbus #cle,Google,Positive,woot just won the google lego hackathon competition sxsw startupbus cle,1
must.resist.Mac.temptation RT @mention Apple is opening up a temp store in downtown Austin for #SXSW   iPad 2 anyone?,Apple,Positive,mustresistmactemptation rt apple is opening up a temp store in downtown austin for sxsw ipad anyone,1
"#SXSW: Mistakes Made Building @mention for iPhone (Plus, How to See Its Source Code!) {link}",iPhone,Negative,sxsw mistakes made building for iphone plus how to see its source code link,0
"#SXSW: Mistakes Made Building Netflix for iPhone (Plus, How to See Its Source Code!) {link} via @mention",iPad or iPhone App,Negative,sxsw mistakes made building netflix for iphone plus how to see its source code link via,0
"Opened yesterday. Line too long to wait in just to look. #SXSW #sxswi @mention Apple Store, SXSW {link}",Apple,Negative,opened yesterday line too long to wait in just to look sxsw sxswi apple store sxsw link,0
At the vestibule of the temp-apple store (20 min wait) for iPad2 AT&amp;T 64g -- they've replenished the supply! #sxsw,iPad,Positive,at the vestibule of the tempapple store min wait for ipad atampt g theyve replenished the supply sxsw,1
About to surprise a customer waiting in line at the Apple store in Austin for the #iPad 2 with an @mention ! #SXSW #cbatsxsw,iPad,Positive,about to surprise a customer waiting in line at the apple store in austin for the ipad with an sxsw cbatsxsw,1
is at #sxsw celebrating the Beauty of the Web at the #IE9 launch and giving away a free iPad2 to one lucky... {link},iPad,Positive,is at sxsw celebrating the beauty of the web at the ie launch and giving away a free ipad to one lucky link,1
Great #sxsw ipad app from @mention {link},iPad or iPhone App,Positive,great sxsw ipad app from link,1
Apple #sxsw pop-store has iPads again. 16gb wifi and 64gb wifi &amp; wifi/ 3G.,iPad,Positive,apple sxsw popstore has ipads again gb wifi and gb wifi amp wifi g,1
"#qagb #sxsw Timely! RT @mention Bing's search engine share continues to rise, up to 13.6%. Google still tops at 65.4% {link}",Google,Positive,qagb sxsw timely rt bings search engine share continues to rise up to google still tops at link,1
"OH at #sxsw. Oh, that's just an iPad 1, I thought he was #winning.",iPad,Positive,oh at sxsw oh thats just an ipad i thought he was winning,1
Yet the #SXSW #iPad Pop-up store was flawless. RT @mention Apple iPad 2 Launch: Poor Planning On Apple�۪s Part {link},Apple,Negative,yet the sxsw ipad popup store was flawless rt apple ipad launch poor planning on apples part link,0
Massive #sxsw fail to run out of #iPad2 @mention Should have had a semi full parked out front! #justsayin {link},Unknown,Negative,massive sxsw fail to run out of ipad should have had a semi full parked out front justsayin link,0
I think #SXSW has taken it upon itself to make it clear to me that a Gen 1 iPhone ain't gonna cut it anymore.,Unknown,Negative,i think sxsw has taken it upon itself to make it clear to me that a gen iphone aint gonna cut it anymore,0
Yo this #SXSW iPhone app is illa-def! Go!,iPad or iPhone App,Positive,yo this sxsw iphone app is illadef go,1
THE BIG #SXSW RUMOR: Google to launch ludicon based &quot;Circles&quot; facebook killer. Supposedly @mention already saw it and it's ossum.,Other Google product or service,Positive,the big sxsw rumor google to launch ludicon based quotcirclesquot facebook killer supposedly already saw it and its ossum,1
Survive #SXSW with @mention Live Music App for iPhone and Android {link},iPad or iPhone App,Positive,survive sxsw with live music app for iphone and android link,1
"&quot;At SXSW, Apple schools the marketing experts&quot; {link} #sxsw",Apple,Positive,quotat sxsw apple schools the marketing expertsquot link sxsw,1
Only at #SxSW: &quot;My iPhone will tell me. You know what that means? #winning&quot; - @mention,iPhone,Positive,only at sxsw quotmy iphone will tell me you know what that means winningquot,1
"ha, wow RT @mention Apple Opening Temporary iPad 2 Store to Handle #SXSW Demand {link}",Apple,Positive,ha wow rt apple opening temporary ipad store to handle sxsw demand link,1
Huzzah! RT @mention Yes! Gowalla wins best Andoid app at the Team Android Choice Awards. Thanks all! #sxsw,Android App,Positive,huzzah rt yes gowalla wins best andoid app at the team android choice awards thanks all sxsw,1
Me too. RT @mention Love it. #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,Apple,Positive,me too rt love it sxsw quotapple comes up with cool technology no ones ever heard of because they dont go to conferencesquot,1
